id,title,year,budget,revenue
207769,Banshee Chapter,2013,950000,78122
271185,Ask Me Anything,2014,950000,0
29731,And Then Came Love,2007,989000,8158
292539,Food Chains,2014,913000,176
323270,The Horror Network Vol. 1,2015,0,0
60421,Circumstance,2011,900000,958978
157354,Fruitvale Station,2013,900000,17549645
127867,The Brass Teapot,2012,900000,413733
14014,The Hammer,2007,850000,442638
146882,Elza,2011,0,0
215918,1982,2013,1000000,0
84184,Celeste & Jesse Forever,2012,840000,3787689
45767,Time Changer,2002,825000,1500711
14823,London to Brighton,2006,825000,610776
367551,American Hero,2015,1000000,107590
343409,Windsor Drive,2015,850000,3256
60243,A Separation,2011,800000,24426169
57294,Crying with Laughter,2009,820000,16909
11446,Welcome to the Dollhouse,1995,800000,5034794
905,Pandora's Box,1929,800000,881950
279759,Harrison Montgomery,2008,850000,0
78705,Live-In Maid,2004,0,0
25212,Deterrence,2000,800000,371647
146269,The Young Unknowns,2000,800000,58163
292483,Not Cool,2014,800000,35688
10105,Saints and Soldiers,2003,780000,1310470
211557,Vessel,2012,800000,0
40862,Iraq for Sale: The War Profiteers,2006,775000,0
13158,Aqua Teen Hunger Force Colon Movie Film for Theaters,2007,0,0
74510,Kevin Hart: Laugh at My Pain,2011,750000,7712436
8416,The Conformist,1970,0,0
36584,Interview with the Assassin,2002,750000,47329
13429,Donkey Punch,2008,750000,814801
9022,All the Boys Love Mandy Lane,2008,750000,1960521
22530,Bled,2008,750000,0
2287,Rize,2005,700000,4857731
206197,The Sisterhood of Night,2015,1000000,6870
26837,B-Girl,2009,700000,1160
51955,Hav Plenty,1997,650000,2301777
376004,Adulterers,2016,750000,0
158752,Escape from Tomorrow,2013,650000,171962
40658,Starsuckers,2009,640000,14812
296943,The Hadza:  Last of the First,2014,650000,0
118612,After,2012,0,34358
138976,Treachery,2013,625000,0
323967,Walter,2015,700000,0
11598,The Kentucky Fried Movie,1977,600000,20000000
26916,Mercy Streets,2000,600000,173599
181940,Carousel of Revenge,2007,0,0
125263,Broken Vessels,1998,600000,85343
263503,Water & Power,2014,600000,42557
324322,They Will Have to Kill Us First,2015,600000,7943
331493,Light from the Darkroom,2014,600000,0
375950,The Country Doctor,2016,0,0
278348,The Maid's Room,2014,600000,0
70875,The Harvest (La Cosecha),2011,0,0
75986,Love Letters,1983,550000,5269990
385636,Juliet and Alfa Romeo,2015,0,0
211086,Faith Connections,2013,550000,9111
23069,Benji,1974,500000,31559560
89857,High Road,2012,546173,0
14358,Mad Hot Ballroom,2005,500000,9387581
41144,To Save A Life,2009,500000,3824868
35199,Wordplay,2006,500000,3177636
16653,The Singles Ward,2002,500000,1250798
14757,Osama,2003,500000,1971479
23655,Groove,2000,500000,1167524
36825,The R.M.,2003,0,0
33430,Twin Falls Idaho,1999,500000,1027228
125052,Hurricane Streets,1997,500000,367582
96238,Never Again,2002,500000,308793
30246,Civil Brand,2003,500000,254293
7301,Lonesome Jim,2005,500000,602789
172533,Drinking Buddies,2013,500000,407100
180383,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,2012,500000,152449
84318,The Other Dream Team,2012,500000,314444
45145,Johnny Suede,1991,500000,55000
13983,Finishing The Game,2007,500000,53201
19844,Kiss the Bride,2007,500000,32033
21801,The Slaughter Rule,2002,500000,13134
73511,The Californians,2005,500000,4134
43653,The Living Wake,2007,500000,12232
139715,Detention of the Dead,2012,500000,1778
45380,Crazy Stone,2006,0,0
30867,Scott Walker: 30 Century Man,2006,500000,77121
81220,Everything Put Together,2001,500000,7890
253626,Good Kill,2015,0,1278413
294550,The Outrageous Sophie Tucker,2014,500000,0
90369,Now Is Good,2012,500000,2141436
117942,Girls Gone Dead,2012,500000,0
322194,Subconscious,2015,500000,0
98568,Enter Nowhere,2011,500000,0
119657,El Rey de Najayo,2012,0,0
380733,Fight to the Finish,2016,500000,0
285743,Alleluia! The Devil's Carnival,2016,0,0
362765,The Sound and the Shadow,2014,500000,0
379532,Rodeo Girl,2016,500000,0
253261,Born to Fly: Elizabeth Streb vs. Gravity,2014,500000,1822
297100,The Little Ponderosa Zoo,2014,500000,0
15239,The Toxic Avenger,1984,475000,0
94072,Straight Out of Brooklyn,1991,450000,2712293
4107,Bloody Sunday,2002,0,773228
325579,Diamond Ruff,2015,500000,0
17287,Poultrygeist: Night of the Chicken Dead,2006,450000,22623
198370,Mutual Friends,2014,450000,0
328307,Rise of the Entrepreneur: The Search for a Better Way,2014,450000,0
15389,Metropolitan,1990,430000,2938000
464,As It Is in Heaven,2004,450000,13486
308467,Roadside,2013,500000,0
188166,Blue Ruin,2014,420000,437002
1282,Dogtown and Z-Boys,2001,400000,1600566
64499,Quinceanera,2006,400000,2797199
281189,Gory Gory Hallelujah,2003,425000,12604
47546,I Want Your Money,2010,400000,433588
189711,Love in the Time of Monsters,2014,500000,0
19204,The Beyond,1981,0,0
18045,The Dark Hours,2005,400000,423
43743,Fabled,2002,400000,31425
157909,Show Me,2004,400000,0
10238,Cries and Whispers,1972,0,0
15800,Trekkies,1997,375000,617172
319069,Censored Voices,2015,0,0
25678,American Ninja 2: The Confrontation,1987,350000,4000000
79161,51 Birch Street,2006,350000,84689
371690,Rotor DR1,2015,350000,0
52032,My Dog Tulip,2009,350000,310891
38810,Dogtooth,2009,323000,1373407
11956,When the Cat's Away,1996,300000,2525984
1550,Pieces of April,2003,300000,3571253
162396,The Big Swap,1998,0,0
26518,Old Joy,2006,300000,399908
8942,Wendy and Lucy,2008,300000,1416046
68412,3 Backyards,2010,300000,39475
2786,Pierrot le Fou,1965,300000,72286
87943,Sisters in Law,2005,300000,33312
91721,Nothing But a Man,1964,300000,17241
47534,Fighting Tommy Riley,2005,300000,10514
40914,Royal Kill,2009,350000,0
365052,The Looking Glass,2015,300000,1711
250184,Locker 13,2014,300000,3496
426067,Midnight Cabaret,1990,300000,0
324352,Anderson's Cross,2010,300000,0
318040,Bizarre,2015,0,0
27420,Graduation Day,1981,250000,23894000
80468,Some Guy Who Kills People,2011,300000,0
84188,Compliance,2012,270000,830700
300327,Death Calls,2010,290000,0
14290,Better Luck Tomorrow,2002,250000,3809226
29371,The Incredibly True Adventure of Two Girls In Love,1995,250000,2477155
44490,Chuck & Buck,2000,250000,1157672
32222,American Desi,2001,250000,1366235
378237,Amidst the Devil's Wings,2014,300000,0
76996,Love and Other Catastrophes,1996,250000,743216
1424,November,2004,250000,191862
325123,Teeth and Blood,2015,300000,0
142132,Sugar Town,1999,250000,178095
20520,The Motel,2005,250000,51540
78307,On the Outs,2004,250000,237816
12247,Shotgun Stories,2007,250000,284174
29917,Exam,2009,0,0
70687,The Sticky Fingers of Time,1997,250000,20628
60463,Sunday School Musical,2008,250000,0
46252,Rust,2010,250000,0
24869,Ink,2009,250000,0
77934,The Christmas Bunny,2010,250000,0
34697,Butterfly,1982,250000,0
320435,UnDivided,2013,250000,0
150211,The Frozen,2012,250000,0
306667,Horse Camp,2015,250000,0
274758,Give Me Shelter,2014,250000,0
40963,Little Big Top,2006,240000,7484
173224,Along the Roadside,2013,250000,3234
376010,Western Religion,2015,250000,0
77332,Urbania,2000,225000,1032075
194588,Short Cut to Nirvana: Kumbh Mela,2004,200000,439651
83588,Middle of Nowhere,2012,200000,236806
53256,Three,2010,0,0
40920,The Business of Fancydancing,2002,200000,174682
287815,Call + Response,2008,0,0
54702,Malevolence,2004,200000,346106
176074,Reality Show,2015,0,0
69270,Super Hybrid,2010,0,0
5759,Baghead,2008,200000,140016
402515,American Beast,2014,0,0
126141,The Case of the Grinning Cat,2004,200000,7033
48035,Ordet,1955,0,0
14758,Good Dick,2008,200000,52443
13363,The Man from Earth,2007,200000,0
37985,The Trials Of Darryl Hunt,2007,200000,1217
25786,Samantha: An American Girl Holiday,2004,200000,0
36549,Yesterday Was a Lie,2008,200000,0
361398,Theresa Is a Mother,2015,200000,0
289180,H.,2014,200000,0
288927,Archaeology of a Woman,2014,200000,0
27995,She's Gotta Have It,1986,175000,7137502
253290,Butterfly Girl,2014,180000,17503
344466,The World Is Mine,2015,0,0
408429,Perfect Cowboy,2014,200000,0
28666,The Woman Chaser,1999,150000,110719
30979,The Horse Boy,2009,160000,156612
50497,When the Lights Went Out,2012,0,0
354624,Heroes of Dirt,2015,175000,0
13187,A Charlie Brown Christmas,1965,150000,0
335244,Antarctic Edge: 70 South,2015,0,0
178862,Aroused,2013,150000,0
331745,Top Spin,2014,150000,5858
282128,An American in Hollywood,2014,0,0
86812,Sound of My Voice,2011,135000,429448
38786,The Blood of My Brother: A Story of Death in Iraq,2005,0,0
18632,A Dog's Breakfast,2007,120000,0
40652,The Married Woman,1964,0,0
266857,The Work and The Story,2003,103000,16137
34101,Hollywood Shuffle,1987,100000,5228617
9821,The Mighty,1998,100000,6121582
65448,Penitentiary,1979,100000,287000
18841,The Lost Skeleton of Cadavra,2001,100000,110536
272726,Dude Where's My Dog?,2014,0,0
175291,Cheap Thrills,2013,100000,59424
80215,Indie Game: The Movie,2012,100000,0
13538,Straightheads,2007,0,0
51130,Open Secret,1948,100000,0
270554,Echo Dr.,2013,100000,0
72086,The Night Visitor,1971,100000,0
268917,The Past Is a Grotesque Animal,2014,100000,20056
64973,"Peace, Propaganda & the Promised Land",2005,70000,4930
90414,"I Love You, Don't Touch Me!",1997,0,0
111794,20 Dates,1998,66000,602920
360188,Queen Crab,2015,75000,0
85860,The FP,2011,60000,0
244534,Happy Christmas,2014,70000,30312
33468,The Brain That Wouldn't Die,1962,60000,0
294086,Tiger Orange,2014,100000,0
139998,Supporting Characters,2012,60000,4917
74777,Absentia,2011,70000,8555
16388,The Brothers McMullen,1995,50000,10426506
159770,The Dirties,2013,55000,0
42109,Gabriela,1983,50000,2335352
193603,Hayride,2012,60000,0
84659,The Naked Ape,2006,0,0
322745,Counting,2015,50000,8374
20981,The Call of Cthulhu,2005,50000,0
174362,Bending Steel,2013,50000,0
250902,The Image Revolution,2013,50000,0
158895,This Is Martin Bonner,2013,42000,0
222250,A True Story,2013,45000,0
18292,George Washington,2000,42000,342722
125537,Smiling Fish & Goat On Fire,1999,40000,277233
326576,Dawn of the Crescent Moon,2014,75000,8799
228550,Raymond Did It,2011,40000,3632
13963,The Last Waltz,1978,35000,322563
290391,"Run, Hide, Die",2015,50000,0
44770,The Exploding Girl,2009,40000,25572
69382,The Legend of God's Gun,2007,30000,243768
40769,Mutual Appreciation,2005,30000,103509
220490,Her Cry: La Llorona Investigation,2013,35000,0
42497,Pink Narcissus,1971,27000,8231
33693,Funny Ha Ha,2002,30000,82698
14585,In the Company of Men,1997,25000,2883661
185465,Manito,2002,25000,0
38780,Rampage,2009,0,796368
14022,Slacker,1990,23000,1227508
366967,Dutch Kills,2015,25000,0
255266,Dry Spell,2013,22000,0
17345,Flywheel,2003,20000,0
226458,Backmask,2015,25000,489792
24055,The Puffy Chair,2005,15000,195254
287625,Stories of Our Lives,2014,15000,0
44990,Breaking Upwards,2009,15000,115592
86304,All Superheroes Must Die,2011,20000,0
39851,Clean,2004,10000,138711
13898,The Circle,2000,18000000,40651864
157185,Tin Can Man,2007,12000,0
182291,On The Downlow,2004,10000,1987
286939,Sanctuary: Quite a Conundrum,2012,200000,0
124606,Bang,1995,10000,527
67238,Cavite,2005,7000,71644
72766,Newlyweds,2011,9000,4584
231617,"Signed, Sealed, Delivered",2013,0,0
126186,Shanghai Calling,2012,0,10443
25975,My Date with Drew,2005,1100,181041
