id,title,year,budget,revenue
375950,The Country Doctor,2016,0,1480000
542,The Crime of Padre Amaro,2002,180000,2700000
18530,The Cry of the Owl,2009,0,0
309919,The Curse of Downers Grove,2015,0,0
53502,The Dead Undead,2010,0,0
170480,The Deported,2010,0,0
17577,The Devil's Tomb,2009,1000000,0
159770,The Dirties,2013,10000,0
394047,The Dog Lover,2016,0,0
9433,The Edge,1997,0,4330000
254024,The Face of an Angel,2014,0,0
85860,The FP,2011,45000,40557
150211,The Frozen,2012,0,0
225235,The Geographer Drank His Globe Away,2013,0,0
41248,The Girl on the Train,2009,0,150000
15067,"The Good, The Bad, The Weird",2008,1000000,4430000
58492,The Greatest Movie Ever Sold,2011,150000,0
296943,The Hadza:  Last of the First,2014,0,0
70875,The Harvest (La Cosecha),2011,0,0
150202,The Haunting in Connecticut 2: Ghosts of Georgia,2013,150000,510000
114635,The Helpers,2012,400000,0
9793,The Hills Have Eyes 2,2007,1500000,3760000
58626,The Hit List,2011,600000,0
44413,The Holy Girl,2004,0,0
323270,The Horror Network Vol. 1,2015,0,0
29262,The House of Sand,2005,340000,0
11588,The I Inside,2004,1000000,4370000
250902,The Image Revolution,2013,0,0
3766,The Lady from Shanghai,1947,0,0
206296,The Last Five Years,2014,200000,145427
98549,The Legend of Hell's Gate: An American Conspiracy,2011,0,0
13079,The Life Before Her Eyes,2007,1300000,724800
46256,The Lion of Judah,2011,1500000,1500000
297100,The Little Ponderosa Zoo,2014,0,0
171759,The Lost Medallion: The Adventures of Billy Stone,2013,250000,705854
57943,The Love Letter,1998,0,0
37028,The Magic Flute,2006,2700000,0
278348,The Maid's Room,2014,0,0
13363,The Man from Earth,2007,200000,0
9313,The Man in the Iron Mask,1998,3500000,0
329540,The Marine 4: Moving Target,2015,195000,0
40652,The Married Woman,1964,0,0
13908,The Master of Disguise,2002,1600000,4340000
84659,The Naked Ape,2006,0,0
50848,The Names of Love,2010,250000,610000
72086,The Night Visitor,1971,0,0
6537,The Orphanage,2007,400000,7860000
89540,The Other Conquest,1999,0,0
294550,The Outrageous Sophie Tucker,2014,0,0
41830,The Party's Over,1965,0,0
251979,The Perfect Wave,2014,0,0
52462,The Pet,2006,0,0
12096,The Pink Panther,2006,8000000,16410000
63287,The Poker House,2008,0,0
45226,The Pursuit of D.B. Cooper,1981,1400000,370000
36825,The R.M.,2003,500000,111200
347969,The Ridiculous 6,2015,6000000,0
356216,The Rise of the Krays,2015,0,0
310569,The Second Mother,2015,0,0
395766,The Secret,2016,0,6420000
74536,The Son of No One,2011,0,110000
362765,The Sound and the Shadow,2014,0,0
19904,The Stepfather,2009,2000000,3120000
322443,The Timber,2015,210000,0
53953,The Tooth Fairy,2006,0,0
12602,The Torture Chamber of Dr. Sadism,1967,0,0
15239,The Toxic Avenger,1984,500000,800000
28165,The Toxic Avenger Part II,1989,230000,792966
25353,The True Story of Puss 'n Boots,2009,0,0
202604,The Vatican Exorcisms,2013,0,0
257087,The Veil,2016,400000,0
11687,The Visitors,1993,950000,9880000
10353,The Visitors II: The Corridors of Time,1998,0,6600000
293670,The Wailing,2016,800000,5130000
312793,The Walking Deceased,2015,0,0
14392,The Warlords,2007,4000000,4290000
37903,The White Ribbon,2009,0,1930000
157422,The Wicked Within,2015,0,0
48217,The Widow of Saint-Pierre,2000,1300000,707400
344466,The World Is Mine,2015,0,0
297621,There's Always Woodstock,2014,0,0
361398,Theresa Is a Mother,2015,0,0
9378,Thir13en Ghosts,2001,0,6850000
13576,This Is It,2009,6000000,26120000
158895,This Is Martin Bonner,2013,0,0
53256,Three,2010,0,0
12154,Three Men and a Baby,1987,0,24000000
294086,Tiger Orange,2014,0,0
79940,Tim and Eric's Billion Dollar Movie,2012,300000,201436
157185,Tin Can Man,2007,0,0
75861,To Write Love on Her Arms,2015,0,0
293644,Top Cat Begins,2015,800000,0
22007,Train,2008,0,0
206563,Trash,2014,0,536000
138976,Treachery,2013,0,0
166624,Treading Water,2013,0,0
29514,Two Evil Eyes,1990,900000,349618
146631,U.F.O.,2012,0,0
52010,"Ultramarines: A Warhammer 40,000 Movie",2010,0,0
32579,Under the Same Moon,2008,0,0
320435,UnDivided,2013,0,0
356483,Unnatural,2015,0,0
11818,Valley of the Wolves: Iraq,2006,0,2790000
15511,VeggieTales: The Pirates Who Don't Do Anything,2008,1500000,1320000
211557,Vessel,2012,0,0
10162,Waking Ned,1998,300000,5530000
29595,Wal-Mart: The High Cost of Low Price,2005,150000,0
323967,Walter,2015,0,0
78814,We Have Your Husband,2011,0,0
376010,Western Religion,2015,250000,0
8357,What the #$*! Do We (K)now!?,2004,0,0
45791,When Did You Last See Your Father?,2007,0,271000
50497,When the Lights Went Out,2012,0,0
280391,Why I Did (Not) Eat My Father,2015,3200000,1430000
256740,Wicked Blood,2014,0,0
37842,Wild Grass,2009,0,480000
10929,Willard,2003,2200000,850000
347755,Wind Walkers,2016,0,0
75033,Winnie Mandela,2011,0,80634
68202,Without Men,2011,470000,0
290555,Wolves,2014,1800000,1210000
59457,Womb,2010,0,0
36597,Wuthering Heights,2009,0,0
36549,Yesterday Was a Lie,2008,200000,0
27983,"Yours, Mine and Ours",1968,250000,2590000
277519,Z Storm,2014,0,1723000
309503,Zipper,2015,0,0
34592,ZMD: Zombies of Mass Destruction,2009,0,0
206213,Zombie Hunter,2013,0,0
